CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
242558639,4/27/2017,14:20:00,4/27/2017,14:27:00,4/28/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,CHAIN STORE,NA,NA,1032140,242004,40.83079891,-73.8269488,"(40.830798914, -73.826948796)"
957212544,4/27/2017,14:00:00,4/28/2017,13:00:00,4/28/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,CHAIN STORE,NA,NA,1002457,213000,40.75130182,-73.93428819,"(40.751301822, -73.934288191)"
153932692,4/27/2017,14:00:00,4/28/2017,13:30:00,4/28/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,987849,207041,40.73496386,-73.98701501,"(40.734963862, -73.987015014)"
533933963,4/27/2017,13:30:00,4/28/2017,16:20:00,4/28/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,HEALTH & HOSP CORP,BROOKLYN,60,INSIDE,HOSPITAL,NA,NA,993627,152877,40.58629141,-73.96624131,"(40.586291409, -73.966241312)"
746273807,4/27/2017,12:55:00,4/27/2017,13:10:00,4/28/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,PUBLIC SCHOOL,NA,NA,1001864,244982,40.83908493,-73.93634459,"(40.839084933, -73.936344586)"
828696701,4/27/2017,12:30:00,4/28/2017,5:30:00,4/28/2017,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,NA,NA,1009302,235140,40.81205348,-73.90950047,"(40.812053484, -73.90950047)"
838740578,4/27/2017,12:06:00,4/27/2017,12:07:00,4/28/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,COMMERCIAL BUILDING,NA,NA,983011,170194,40.6338279,-74.00446541,"(40.633827896, -74.004465407)"
525716842,4/27/2017,9:30:00,4/28/2017,21:30:00,4/28/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,OPPOSITE OF,STREET,NA,NA,1000879,201448,40.71959754,-73.94001211,"(40.719597542, -73.940012106)"
201293054,4/27/2017,7:50:00,4/28/2017,9:00:00,4/28/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE-HOUSE,NA,NA,988377,182866,40.66860891,-73.98512462,"(40.668608913, -73.985124619)"
769760014,4/27/2017,2:00:00,NA,NA,4/28/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,REAR OF,RESIDENCE-HOUSE,NA,NA,1020653,203863,40.72616686,-73.86866415,"(40.726166861, -73.86866415)"
568411862,4/27/2017,22:50:00,4/27/2017,22:55:00,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,INSIDE,FAST FOOD,NA,NA,1013102,211221,40.74639059,-73.89587559,"(40.746390593, -73.895875594)"
635256299,4/27/2017,21:50:00,4/27/2017,21:54:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,GROCERY/BODEGA,NA,NA,1000547,186864,40.67956849,-73.94124509,"(40.679568487, -73.941245088)"
154995620,4/27/2017,21:45:00,4/27/2017,22:32:00,4/27/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,NA,NA,986805,173000,40.64152949,-73.99079503,"(40.641529488, -73.990795029)"
890419757,4/27/2017,21:45:00,4/27/2017,21:55:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,FAST FOOD,NA,NA,1019191,206939,40.73461562,-73.87392288,"(40.734615616, -73.873922876)"
532812190,4/27/2017,21:30:00,4/27/2017,21:45:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,FAST FOOD,NA,NA,1019165,210167,40.74347577,-73.87399994,"(40.74347577, -73.873999939)"
713632665,4/27/2017,21:15:00,4/27/2017,21:20:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,CANDY STORE,NA,NA,1052668,161622,40.6100355,-73.75358735,"(40.610035502, -73.753587353)"
697842172,4/27/2017,21:00:00,4/27/2017,21:14:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,NA,NA,1030990,255310,40.86732605,-73.83101161,"(40.867326052, -73.831011607)"
648716095,4/27/2017,21:00:00,4/27/2017,22:37:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,DEPARTMENT STORE,NA,NA,1020754,176732,40.65169816,-73.86844676,"(40.651698159, -73.868446756)"
818947708,4/27/2017,20:40:00,4/27/2017,20:45:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,CHAIN STORE,NA,NA,985059,186985,40.67991557,-73.9970847,"(40.679915568, -73.997084703)"
515774300,4/27/2017,20:30:00,4/27/2017,20:57:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,DEPARTMENT STORE,NA,NA,986930,206925,40.7346458,-73.99033113,"(40.734645797, -73.99033113)"
177822500,4/27/2017,20:30:00,NA,NA,4/27/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,STREET,NA,NA,997996,235238,40.81234729,-73.95034347,"(40.812347292, -73.950343467)"
235663052,4/27/2017,20:10:00,4/27/2017,21:00:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,DEPARTMENT STORE,NA,NA,1014334,253189,40.86157703,-73.89124131,"(40.86157703, -73.891241309)"
446975398,4/27/2017,20:00:00,4/27/2017,20:10:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,CHAIN STORE,NA,NA,1006189,161784,40.61071713,-73.92098528,"(40.610717129, -73.920985283)"
245454148,4/27/2017,20:00:00,NA,NA,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,TELECOMM. STORE,NA,NA,984000,201117,40.71870465,-74.00090331,"(40.718704649, -74.000903313)"
277953539,4/27/2017,20:00:00,4/27/2017,20:30:00,4/27/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,GROCERY/BODEGA,NA,NA,1021246,214173,40.75446276,-73.86646798,"(40.75446276, -73.866467984)"
915409554,4/27/2017,19:47:00,4/27/2017,20:29:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CLOTHING/BOUTIQUE,NA,NA,988058,214775,40.75619167,-73.98625649,"(40.75619167, -73.986256492)"
915320906,4/27/2017,19:35:00,4/27/2017,19:50:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,CHAIN STORE,NA,NA,998271,231591,40.80233685,-73.94935764,"(40.802336853, -73.949357635)"
562495639,4/27/2017,19:10:00,4/27/2017,21:00:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,DEPARTMENT STORE,NA,NA,1014334,253189,40.86157703,-73.89124131,"(40.86157703, -73.891241309)"
564176075,4/27/2017,19:00:00,NA,NA,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,NA,NA,987220,212676,40.75043077,-73.98928218,"(40.750430768, -73.989282176)"
192900631,4/27/2017,19:00:00,4/27/2017,20:30:00,4/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,COMMERCIAL BUILDING,NA,NA,986387,204822,40.72887372,-73.99229112,"(40.728873724, -73.992291119)"
518825129,4/27/2017,19:00:00,4/27/2017,19:30:00,4/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC BUILDING,NA,NA,1009112,237714,40.81911893,-73.91017731,"(40.819118929, -73.910177314)"
368812639,4/27/2017,18:47:00,4/27/2017,18:50:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,DRUG STORE,NA,NA,985059,186985,40.67991557,-73.9970847,"(40.679915568, -73.997084703)"
476106428,4/27/2017,18:40:00,4/27/2017,19:00:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,FOOD SUPERMARKET,NA,NA,1010094,183246,40.66961517,-73.90683872,"(40.669615171, -73.906838722)"
310488459,4/27/2017,18:35:00,NA,NA,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,NA,PARK/PLAYGROUND,NA,NA,1000538,232589,40.8050722,-73.94116682,"(40.8050722, -73.941166819)"
307985310,4/27/2017,18:30:00,4/27/2017,18:40:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,FOOD SUPERMARKET,NA,NA,992235,229168,40.79569389,-73.97116253,"(40.795693893, -73.971162531)"
397925339,4/27/2017,18:15:00,4/27/2017,22:00:00,4/27/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,REAR OF,PARKING LOT/GARAGE (PUBLIC),NA,NA,1015010,250473,40.8541201,-73.88880989,"(40.854120099, -73.888809888)"
880109126,4/27/2017,18:10:00,4/27/2017,18:18:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DRUG STORE,NA,NA,989163,220184,40.77103744,-73.98226405,"(40.771037439, -73.982264048)"
907864696,4/27/2017,18:05:00,NA,NA,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,DRUG STORE,NA,NA,997778,227595,40.79136969,-73.9511464,"(40.791369686, -73.951146398)"
366020600,4/27/2017,18:00:00,NA,NA,4/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,NA,NA,1009690,257590,40.87367104,-73.90801365,"(40.873671035, -73.908013649)"
214860638,4/27/2017,18:00:00,4/27/2017,18:20:00,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,FRONT OF,STREET,NA,NA,985257,187526,40.68140047,-73.99637076,"(40.68140047, -73.99637076)"
268213570,4/27/2017,17:50:00,NA,NA,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,FOOD SUPERMARKET,NA,NA,985653,210727,40.74508164,-73.99493817,"(40.745081639, -73.994938171)"
225573877,4/27/2017,17:45:00,4/27/2017,17:50:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,GROCERY/BODEGA,NA,NA,1003373,183155,40.66938246,-73.9310669,"(40.669382464, -73.9310669)"
179545883,4/27/2017,17:40:00,4/27/2017,17:50:00,4/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1013995,187170,40.68037342,-73.89275905,"(40.680373415, -73.892759054)"
194670797,4/27/2017,17:32:00,4/27/2017,17:40:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,GROCERY/BODEGA,NA,NA,982437,175631,40.6487512,-74.00653492,"(40.648751199, -74.006534919)"
242911051,4/27/2017,17:32:00,4/27/2017,17:40:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,GROCERY/BODEGA,NA,NA,982437,175631,40.6487512,-74.00653492,"(40.648751199, -74.006534919)"
178533602,4/27/2017,17:30:00,4/27/2017,17:45:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,DEPARTMENT STORE,NA,NA,1002996,229133,40.79558155,-73.93229782,"(40.795581553, -73.932297815)"
312850652,4/27/2017,17:30:00,NA,NA,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,DEPARTMENT STORE,NA,NA,1031345,224104,40.78167271,-73.82994712,"(40.78167271, -73.829947123)"
514912074,4/27/2017,17:30:00,4/27/2017,17:40:00,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,NA,PARK/PLAYGROUND,NA,NA,1006684,186292,40.67798505,-73.91912098,"(40.677985051, -73.919120981)"
363421874,4/27/2017,17:30:00,4/27/2017,17:30:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,NA,NA,1009690,257590,40.87367104,-73.90801365,"(40.873671035, -73.908013649)"
447741196,4/27/2017,17:25:00,4/27/2017,17:30:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,COMMERCIAL BUILDING,NA,NA,988345,190886,40.69062201,-73.9852351,"(40.690622013, -73.985235098)"
525297428,4/27/2017,17:12:00,4/27/2017,17:40:00,4/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,HOSPITAL,NA,NA,993627,152877,40.58629141,-73.96624131,"(40.586291409, -73.966241312)"
865017783,4/27/2017,17:10:00,NA,NA,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,NA,NA,989099,212984,40.75127532,-73.9825003,"(40.75127532, -73.982500299)"
888983449,4/27/2017,17:00:00,4/27/2017,17:15:00,4/27/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,DOCTOR/DENTIST OFFICE,NA,NA,1003441,178273,40.65598231,-73.93083567,"(40.655982308, -73.930835669)"
750859385,4/27/2017,16:50:00,NA,NA,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,NA,STREET,SARA D. ROOSEVELT PARK,NA,985961,200916,40.71815279,-73.99382913,"(40.718152791, -73.993829126)"
960873982,4/27/2017,16:50:00,4/27/2017,16:59:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,NA,DEPARTMENT STORE,NA,NA,1022682,243710,40.83552761,-73.86111587,"(40.835527607, -73.861115865)"
765129584,4/27/2017,16:40:00,NA,NA,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,NA,NA,987220,212676,40.75043077,-73.98928218,"(40.750430768, -73.989282176)"
477679893,4/27/2017,16:30:00,4/27/2017,17:05:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,CHAIN STORE,NA,NA,940465,163923,40.61650721,-74.15771255,"(40.616507207, -74.157712547)"
563325007,4/27/2017,16:30:00,4/27/2017,16:35:00,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,NA,NA,1013962,187496,40.68126832,-73.89287659,"(40.681268322, -73.892876594)"
934804810,4/27/2017,16:30:00,NA,NA,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,FRONT OF,STREET,NA,NA,991689,150568,40.5799555,-73.97322126,"(40.579955498, -73.973221258)"
356708660,4/27/2017,16:25:00,4/27/2017,16:30:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,COMMERCIAL BUILDING,NA,NA,998954,233791,40.80837414,-73.94688582,"(40.808374136, -73.946885823)"
595028312,4/27/2017,16:14:00,4/27/2017,16:58:00,4/27/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,DRUG STORE,NA,NA,992524,228697,40.79440086,-73.97011935,"(40.794400859, -73.970119349)"
950123514,4/27/2017,16:00:00,4/27/2017,16:10:00,4/27/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,RESIDENCE-HOUSE,NA,NA,1057141,196155,40.70478493,-73.73710424,"(40.704784927, -73.737104238)"
406178596,4/27/2017,16:00:00,4/27/2017,21:00:00,4/27/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,STREET,NA,NA,1012027,254322,40.86469433,-73.89957691,"(40.864694331, -73.899576908)"
