MeterType,MeterNo,the_geom,POINT_X,POINT_Y,Status
Strada,1033078,POINT (-73.97326583939342 40.784821587558696),991653.438593,225209.674958,Active
Strada,1033109,POINT (-73.9794154885587 40.77591751260549),989951.190685,221965.159138,Active
Strada,1033110,POINT (-73.97931822221943 40.77596857799697),989978.125671,221983.770321,Active
Strada,1033111,POINT (-73.97936246870087 40.776459880289025),989965.82878,222162.76537,Active
Strada,1033112,POINT (-73.97902107690996 40.776571184682005),990060.371898,222203.339764,Active
Strada,1033113,POINT (-73.97888006535094 40.77660311865604),990099.423985,222214.983769,Active
Strada,1033079,POINT (-73.9767394476634 40.78039457894167),990691.927393,223596.490849,Active
Strada,1033080,POINT (-73.97729524874403 40.77963080925394),990538.072386,223318.183335,Active
Strada,1033081,POINT (-73.97814717032693 40.778462699418334),990302.239196,222892.541469,Active
Strada,1033082,POINT (-73.97866359309444 40.77775324724454),990159.276555,222634.028863,Active
Strada,1033083,POINT (-73.97834276427156 40.77786399240014),990248.122506,222674.398861,Active
Strada,1033084,POINT (-73.97801285691538 40.777934843578585),990339.486169,222700.235095,Active
Strada,1033085,POINT (-73.97811570461357 40.778167360233965),990310.980648,222784.941619,Active
Strada,1033086,POINT (-73.97755637894977 40.7786588998482),990465.843199,222964.065276,Active
Strada,1033087,POINT (-73.97743800013426 40.77910026506507),990498.587228,223124.877947,Active
Strada,1033088,POINT (-73.97653684174526 40.78033283637468),990748.044407,223574.010907,Active
Strada,1033089,POINT (-73.97966023260902 40.77693058803997),989883.31943,222334.240749,Active
Strada,1033090,POINT (-73.97963014721796 40.776823848875246),989891.660949,222295.354015,Active
Strada,1033091,POINT (-73.97962226407454 40.7764436805597),989893.876496,222156.846418,Active
Strada,1033092,POINT (-73.98008194229503 40.77629220726534),989766.575241,222101.630322,Active
Strada,1033093,POINT (-73.98012325229742 40.775759055663556),989755.177954,221907.382679,Active
Strada,1033094,POINT (-73.98058149135818 40.77559125039946),989628.274993,221846.217118,Active
Strada,1033095,POINT (-73.98066042820997 40.77501972095785),989606.458107,221637.984923,Active
Strada,1033096,POINT (-73.98097545638376 40.77502966362149),989519.204345,221641.588263,Active
Strada,1033097,POINT (-73.98096234109757 40.77460685382675),989522.870348,221487.545264,Active
Strada,1033098,POINT (-73.98158105216133 40.77437676967834),989351.52325,221403.681258,Active
Strada,1033099,POINT (-73.9814184354427 40.77398104373578),989396.594026,221259.514552,Active
Strada,1033100,POINT (-73.98161813571754 40.77336687609014),989341.329372,221035.741049,Retired
Strada,1033101,POINT (-73.98123963390016 40.77388888071807),989446.124438,221225.947034,Active
Strada,1033102,POINT (-73.9808628876483 40.774072573565576),989550.458547,221292.895062,Active
Strada,1033103,POINT (-73.98080848004712 40.774141179227506),989565.522494,221317.8937,Active
Strada,1033104,POINT (-73.98083258681342 40.77444463556381),989558.821391,221428.45155,Active
Strada,1033105,POINT (-73.98039449194566 40.77469416230328),989680.140703,221519.38936,Active
Strada,1033106,POINT (-73.98034923261636 40.77510854521902),989692.642318,221670.365764,Active
Strada,1033107,POINT (-73.98003948661872 40.77536156834167),989778.411175,221762.569976,Active
Strada,1033108,POINT (-73.97985583169162 40.77578514541056),989829.24211,221916.904969,Active
Strada,1043042,POINT (-73.97991896035435 40.739430840862056),989814.793977,208671.842221,Active
Strada,1043043,POINT (-73.979663577522 40.739388444287925),989885.568441,208656.412133,Active
Strada,1043059,POINT (-73.98179852069704 40.73587400070603),989294.205451,207375.859248,Active
Strada,1043079,POINT (-73.98501088454748 40.732089762618095),988404.193779,205996.973883,Active
Strada,1043107,POINT (-73.98843743558622 40.72817277013726),987454.722581,204569.747406,Inactive
Strada,4103009,POINT (-73.8375183126281 40.58011887139621),1029384.04423,150671.241687,Active
Strada,4103002,POINT (-73.83764643114502 40.58058659725041),1029348.13978,150841.5796,Active
Strada,4103011,POINT (-73.79740036911554 40.58999377789878),1040519.63843,154292.13077,Active
Strada,4103010,POINT (-73.79684646154071 40.590019485201246),1040673.45768,154301.852864,Active
Strada,4122374,POINT (-73.87967000131036 40.750001349937804),1017590.1669,212545.277715,Active
Strada,4123002,POINT (-73.88375730182673 40.74975163861857),1016457.8086,212452.770682,Active
Strada,4151988,POINT (-73.93289985772023 40.74305345396431),1002843.56582,209998.158794,Active
Strada,4153002,POINT (-73.92691382258901 40.74764662566243),1004500.90995,211672.924801,Active
Strada,4153003,POINT (-73.928913132112 40.74725431053982),1003947.05213,211529.53598,Active
Strada,4303058,POINT (-73.71588931238144 40.726837245970486),1062996.5961,204210.665447,Active
Strada,4303063,POINT (-73.71566982460993 40.72667362837102),1063057.62452,204151.25218,Active
Strada,4303082,POINT (-73.71261569768076 40.727050509664956),1063903.68156,204291.323423,Active
Strada,4373111,POINT (-73.84631108244308 40.78483043330544),1026810.74328,225249.104342,Active
Strada,4383103,POINT (-73.81434786780832 40.78769005794037),1035660.02775,226308.105832,Active
Strada,4383107,POINT (-73.81355987008479 40.78884622923445),1035877.33997,226729.801183,Active
Strada,4433001,POINT (-73.79120797283284 40.72604332339899),1042121.35537,203862.681891,Active
Strada,4333109,POINT (-73.74962985004052 40.76847900865147),1053601.43871,219353.503928,Active
Strada,4333112,POINT (-73.7492625384972 40.76926914063777),1053702.35813,219641.665097,Active
Strada,4343160,POINT (-73.91727112113203 40.7542359910568),1007170.46694,214076.01842,Active
Strada,4363001,POINT (-73.89346447412335 40.70083430345065),1013789.88185,194627.263682,Active
Strada,4363002,POINT (-73.86887614741164 40.70296506918094),1020606.49978,195412.812964,Active
Strada,4453003,POINT (-73.84963212672942 40.73333124894479),1025923.26244,206484.698629,Active
Strada,4453004,POINT (-73.84992924661204 40.73322925581984),1025840.98177,206447.398179,Active
Strada,4453005,POINT (-73.8495877635403 40.73256289885033),1025936.03801,206204.786131,Active
Strada,4453006,POINT (-73.84925888924276 40.7319261237356),1026027.5831,205972.946044,Active
Strada,4453001,POINT (-73.84894092502331 40.73198540995023),1026115.66888,205994.69764,Active
Strada,4453002,POINT (-73.84928465410651 40.73265739192282),1026019.98403,206239.357256,Active
Strada,4473108,POINT (-73.71416363300912 40.74600150714648),1063452.11553,211194.328645,Active
Strada,4483130,POINT (-73.81117518422073 40.67549172473565),1036626.70823,185432.710877,Active
Strada,4813006,POINT (-73.8323479302108 40.76009167909635),1030694.77488,216243.058377,Active
Strada,4913001,POINT (-73.91830191447946 40.760525775393596),1006882.74311,216367.322893,Active
Strada,4053007,POINT (-73.84712001017758 40.72208395360791),1026626.62652,202388.170733,Active
Strada,4151987,POINT (-73.9329874723895 40.74316172972197),1002819.25747,210037.588505,Active
Strada,4152066,POINT (-73.94511227518892 40.74594749759043),999458.823573,211050.194747,Active
Strada,4152067,POINT (-73.9443129419046 40.74627005809224),999680.23586,211167.853633,Active
Strada,4152122,POINT (-73.95349552791416 40.742652791321994),997136.548034,209848.483896,Active
Strada,4152123,POINT (-73.9530315181968 40.74256135284773),997265.144561,209815.238556,Active
Strada,4293104,POINT (-73.84739203107354 40.68380373247645),1026575.52262,188441.431894,Active
Strada,4343113,POINT (-73.90397249998739 40.754159449349196),1010854.94842,214051.891172,Active
Strada,4523004,POINT (-73.87761659129428 40.712737227428796),1018178.07846,198969.594237,Active
Strada,4523005,POINT (-73.87674503244834 40.71293990502036),1018419.59471,199043.774534,Active
Strada,4523006,POINT (-73.87606503286554 40.7130080163587),1018608.07366,199068.855521,Active
Strada,4523007,POINT (-73.8754079904649 40.71289650909787),1018790.28097,199028.488476,Active
Strada,4523009,POINT (-73.87327080408093 40.7131906858403),1019382.61148,199136.515819,Active
Strada,4523010,POINT (-73.87233717000085 40.71321991235703),1019641.4233,199147.539747,Active
Strada,4523011,POINT (-73.87176601825657 40.71383059517008),1019799.43545,199370.261086,Active
Strada,4523012,POINT (-73.87333737613585 40.71330438924602),1019364.0961,199177.914686,Active
Strada,4523013,POINT (-73.87397744520587 40.713270466144365),1019186.6706,199165.299554,Active
Strada,4523014,POINT (-73.87506021235073 40.71320637368872),1018886.53341,199141.518762,Active
Strada,4523015,POINT (-73.87587613726733 40.71314305975883),1018660.3708,199118.130029,Active
Strada,4523016,POINT (-73.87658569892132 40.71306648670711),1018463.70125,199089.954232,Active
Strada,4523017,POINT (-73.87724501234979 40.71299876267171),1018280.95686,199065.023508,Active
Strada,4523018,POINT (-73.87800486473597 40.71292105391938),1018070.34508,199036.417594,Active
Strada,4523019,POINT (-73.87836099903487 40.713019250627916),1017971.56542,199072.056302,Active
Strada,4523020,POINT (-73.87849646085223 40.713024066434826),1017934.00939,199073.758726,Active
Strada,4523021,POINT (-73.87897539713084 40.712821176918816),1017801.33774,198999.656184,Active
Strada,4523022,POINT (-73.87935874424585 40.712894671102724),1017695.0266,199026.285724,Active
Strada,4523023,POINT (-73.87950312317219 40.71291518738193),1017654.99059,199033.705329,Active
Strada,4923001,POINT (-73.76957621421619 40.76368248157683),1048080.99306,217590.813884,Active
Strada,4923002,POINT (-73.76956382868305 40.76363957014447),1048084.46517,217575.188915,Active
Strada,4923003,POINT (-73.76919065981973 40.76371744913112),1048187.76384,217603.834855,Active
Strada,4923004,POINT (-73.76917826627393 40.763676919482805),1048191.23595,217589.077667,Active
Strada,1023019,POINT (-73.98996756226 40.718928942580035),987031.012799,201201.883407,Active
Strada,1023020,POINT (-73.98914692618614 40.72218979732621),987258.347646,202389.940086,Active
Strada,1023026,POINT (-73.99237573541315 40.72000026472488),986363.428176,201592.131642,Active
Strada,1023097,POINT (-73.99450715351706 40.716648708014645),985772.68067,200371.012694,Active
Strada,1023098,POINT (-73.99414000172065 40.71732433992769),985874.442933,200617.172634,Active
Strada,1023111,POINT (-73.99202360286904 40.71813930126988),986461.100225,200914.134311,Active
Strada,1023171,POINT (-73.98208762351261 40.71465300534224),989215.666894,199644.377336,Active
Strada,1023172,POINT (-73.98304089928827 40.71493947869569),988951.379693,199748.695697,Active
Strada,1033056,POINT (-73.97138368239327 40.78740694179495),992174.352906,226151.772484,Active
Strada,1043085,POINT (-73.98629994923354 40.73123003682382),988046.981895,205683.690388,Active
Strada,1083017,POINT (-73.98195882882257 40.770895896411254),989247.151083,220135.461026,Active
Strada,1083019,POINT (-73.98200514191498 40.772364152391056),989234.213117,220670.393027,Active
Strada,1083020,POINT (-73.98203060531482 40.77346104460521),989227.078289,221070.026086,Active
Strada,1083021,POINT (-73.98202969618089 40.774389483579),989227.260703,221408.287548,Active
Strada,1083024,POINT (-73.98197094007222 40.77584000407754),989243.425697,221936.764181,Active
Strada,1083026,POINT (-73.98260654802947 40.77653714564455),989067.333857,222190.720695,Active
Strada,1083027,POINT (-73.98192987919607 40.77674917107875),989254.729808,222268.006629,Active
Strada,1083028,POINT (-73.98191211500804 40.77722096401177),989259.614313,222439.89769,Retired
Strada,1083029,POINT (-73.98189512191098 40.77758320912227),989264.293437,222571.876756,Active
Strada,1083030,POINT (-73.9815652037032 40.77773334168919),989355.655459,222626.594167,Active
Strada,1083032,POINT (-73.98174893116648 40.77689970476517),989304.834039,222322.861506,Active
Strada,1083033,POINT (-73.98230655923574 40.77657525696307),989150.416696,222204.62257,Active
Strada,1083034,POINT (-73.98169587449738 40.77615120320437),989319.585649,222050.16028,Active
Strada,1083035,POINT (-73.9815714089465 40.776007193912776),989354.069176,221997.700083,Active
Strada,1083036,POINT (-73.98233262013326 40.77594498845706),989143.245123,221974.993108,Active
Strada,1083037,POINT (-73.98237582550601 40.77493086614319),989131.353086,221605.511891,Active
Strada,1083039,POINT (-73.98239165324597 40.774528415893315),989126.998764,221458.884888,Active
Strada,1083040,POINT (-73.98176066124167 40.77454147498666),989301.764163,221463.678513,Active
Strada,1083041,POINT (-73.98232694531879 40.77081489826611),989145.193938,220105.929917,Active
Strada,1083042,POINT (-73.98281129603556 40.770902309547125),989011.02918,220137.750063,Active
Strada,1113014,POINT (-74.00570059039835 40.719867463508734),982669.806626,201543.707527,Active
Strada,1113018,POINT (-74.00448258388909 40.71916567896189),983007.422749,201288.006266,Active
Strada,1113019,POINT (-74.00466687567058 40.71925180900514),982956.338533,201319.38875,Active
Strada,1113022,POINT (-74.00358384007345 40.720304616649074),983256.572513,201702.944741,Active
Strada,1113021,POINT (-74.00423782640935 40.719794633081044),983075.280881,201517.150165,Active
Strada,1113051,POINT (-74.00739037145945 40.715790576833975),982201.277051,200058.408004,Active
Strada,1113102,POINT (-74.00065189728937 40.71782871249233),984069.28972,200800.877319,Active
Strada,1113103,POINT (-73.99990355921271 40.71743836662319),984276.734187,200658.661725,Active
Strada,1113104,POINT (-73.99982675410264 40.71750220008694),984298.025155,200681.91824,Active
Strada,1083043,POINT (-73.9814263444556 40.779952633046925),989393.942128,223435.165056,Active
Strada,1083044,POINT (-73.98097152069396 40.78009754866642),989519.89332,223487.989754,Active
Strada,1083045,POINT (-73.98124845887912 40.78059348247195),989443.157253,223668.658684,Active
Strada,1083047,POINT (-73.98061275511994 40.781605965479834),989619.130982,224037.578877,Active
Strada,1083048,POINT (-73.9807592236017 40.78208627442944),989578.529357,224212.562779,Active
Strada,1083049,POINT (-73.98011249881279 40.7833904547759),989757.525062,224687.759992,Active
Strada,1083050,POINT (-73.97950970584995 40.78354989192895),989924.445332,224745.886844,Active
Strada,1083051,POINT (-73.97868647567263 40.783205795158274),990152.455703,224620.575087,Active
Strada,1083052,POINT (-73.97901247352117 40.78353128993803),990062.147156,224739.142107,Active
Strada,1083053,POINT (-73.98052593788528 40.783404775818255),989643.028572,224692.951911,Active
Strada,1083054,POINT (-73.98090774524735 40.783296610227104),989537.301749,224653.520231,Active
Strada,1083055,POINT (-73.98080475574791 40.78290291184573),989565.854514,224510.088759,Active
Strada,1083056,POINT (-73.98108945227578 40.78223093255405),989487.064645,224265.246729,Active
Strada,1083057,POINT (-73.98138572351239 40.78136702681309),989405.082526,223950.478986,Active
Strada,1083060,POINT (-73.98180329077525 40.77994617625298),989289.54798,223432.790717,Active
Strada,1083061,POINT (-73.9821523079744 40.77976749289499),989192.90152,223367.67044,Active
Strada,1083062,POINT (-73.98212433163683 40.77966164355054),989200.65741,223329.107525,Active
Strada,1083063,POINT (-73.97953131628559 40.7841693885448),989918.407943,224971.589149,Inactive
Strada,1083064,POINT (-73.97893695799789 40.7843449026346),990082.98865,225035.573929,Active
Strada,1083065,POINT (-73.97905072664337 40.78481430700498),990051.441797,225206.586382,Active
Strada,1083066,POINT (-73.97873770454017 40.78499684703232),990138.110259,225273.112824,Active
Strada,1083067,POINT (-73.97855427837835 40.78547369060311),990188.863438,225446.855586,Active
Strada,1083068,POINT (-73.97818333107392 40.78559125165298),990291.577472,225489.712456,Active
Strada,1083069,POINT (-73.97805069946159 40.78616329686106),990328.254236,225698.137236,Active
Strada,1083070,POINT (-73.97765946877912 40.78629989164371),990436.582103,225747.930772,Active
Strada,1083071,POINT (-73.97770435577232 40.78662079660597),990424.122154,225864.844252,Active
Strada,1083072,POINT (-73.97720820742144 40.78683452263261),990561.495567,225942.747311,Inactive
Strada,1083073,POINT (-73.97716802227613 40.78692222348049),990572.615296,225974.702628,Active
Strada,1083074,POINT (-73.97704019467722 40.78743104598996),990607.964634,226160.093333,Active
